path,artist,style,genre,style_id,genre_id
11205.jpg,Egon Schiele,Expressionism,portrait,30,27
46021.jpg,Bartolome Esteban Murillo,Baroque,history painting,12,16
1590.jpg,Vasily Surikov,Realism,cityscape,97,10
60230.jpg,Balthus,Expressionism,nude painting (nu),30,24
84210.jpg,Niko Pirosmani,Naïve Art (Primitivism),symbolic painting,64,35
8974.jpg,Mario Nuzzi,Tenebrism,flower painting,116,14
70845.jpg,Cesar Domela,Concretism,abstract,19,0
35966.jpg,Utagawa Kuniyoshi,Ukiyo-e,landscape,121,19
99472.jpg,Antoni Tapies,Art Informel,abstract,9,0
17262.jpg,Constantine Maleas,Impressionism,landscape,41,19
91696.jpg,Eva Gonzales,Impressionism,still life,41,34
31425.jpg,Lyubov Popova,Cubism,abstract,23,0
36704.jpg,Heorhiy Narbut,Art Nouveau (Modern),illustration,10,17
41438.jpg,Rogier van der Weyden,Northern Renaissance,portrait,79,27
42169.jpg,Paul Jacoulet,Ukiyo-e,portrait,121,27
6501.jpg,Sandro Botticelli,Early Renaissance,religious painting,28,30
1964.jpg,Fernand Leger,Cubism,abstract,23,0
38761.jpg,Konstantin Yuon,Socialist Realism,genre painting,105,15
79371.jpg,Albrecht Durer,Northern Renaissance,religious painting,79,30
62120.jpg,Camille Corot,Realism,portrait,97,27
8084.jpg,Maurice de Vlaminck,Post-Impressionism,cityscape,89,10
56803.jpg,David Cox,Romanticism,landscape,101,19
57477.jpg,Sir Lawrence Alma-Tadema,Romanticism,genre painting,101,15
63262.jpg,Charles Willson Peale,Rococo,portrait,99,27
40112.jpg,Edouard Manet,Realism,religious painting,97,30
37268.jpg,John James Audubon,Naturalism,illustration,63,17
25792.jpg,Max Ernst,Surrealism,symbolic painting,109,35
41246.jpg,Nikolai Ge,Realism,portrait,97,27
85277.jpg,Isaac Levitan,Realism,landscape,97,19
75772.jpg,Juan Gris,Synthetic Cubism,landscape,112,19
85355.jpg,George Frederick Watts,Academicism,sketch and study,2,33
57523.jpg,Albert Anker,Realism,genre painting,97,15
26474.jpg,Gustave Caillebotte,Impressionism,landscape,41,19
88214.jpg,Martiros Saryan,Expressionism,landscape,30,19
51893.jpg,Georges Seurat,Pointillism,marina,87,21
57258.jpg,Isaac Levitan,Realism,landscape,97,19
40948.jpg,Francisco Goya,Romanticism,genre painting,101,15
75726.jpg,Victor Borisov-Musatov,Post-Impressionism,portrait,89,27
98570.jpg,Arnold Böcklin,Symbolism,literary painting,110,20
39366.jpg,George Bellows,American Realism,landscape,4,19
61936.jpg,Albert Anker,Realism,genre painting,97,15
80537.jpg,Konstantin Somov,Symbolism,landscape,110,19
403.jpg,Filippo Lippi,Early Renaissance,religious painting,28,30
56550.jpg,Adriaen Brouwer,Baroque,genre painting,12,15
24713.jpg,Alekos Kontopoulos ,Abstract Art,abstract,0,0
43177.jpg,Louis Soutter,Art Brut,figurative,7,13
13825.jpg,Constantin Stahi,Realism,still life,97,34
102309.jpg,Remedios Varo,Surrealism,symbolic painting,109,35
1035.jpg,Ike no Taiga,Nanga (Bunjinga),genre painting,61,15
100741.jpg,Henryk Siemiradzki,Academicism,genre painting,2,15
27976.jpg,John Singer Sargent,Realism,portrait,97,27
76990.jpg,Edvard Munch,Expressionism,self-portrait,30,31
20144.jpg,Mikalojus Ciurlionis,Symbolism,capriccio,110,8
32215.jpg,Max Ernst,Surrealism,illustration,109,17
98182.jpg,Giuseppe Arcimboldo,Mannerism (Late Renaissance),allegorical painting,54,2
37644.jpg,Pierre-Narcisse Guerin,Neoclassicism,self-portrait,73,31
12983.jpg,Henri-Edmond Cross,Pointillism,genre painting,87,15
22759.jpg,Lynd Ward,Expressionism,illustration,30,17
75708.jpg,Emperor Huizong,Gongbi,genre painting,36,15
34900.jpg,Rembrandt,Baroque,religious painting,12,30
9023.jpg,Georg Pauli,Impressionism,genre painting,41,15
5431.jpg,Gustav Klimt,Symbolism,landscape,110,19
91184.jpg,Jean Fouquet,Northern Renaissance,history painting,79,16
38617.jpg,Max Ernst,Surrealism,illustration,109,17
20081.jpg,Giorgio de Chirico,Neo-baroque,self-portrait,72,31
68154.jpg,Koloman Moser,Art Nouveau (Modern),design,10,12
91811.jpg,Henri Matisse,Post-Impressionism,portrait,89,27
51566.jpg,Alighiero Boetti,Art Informel,abstract,9,0
89582.jpg,Albrecht Altdorfer,Northern Renaissance,religious painting,79,30
5612.jpg,Norman Rockwell,Regionalism,genre painting,98,15
3656.jpg,Henry Herbert La Thangue,Realism,genre painting,97,15
82894.jpg,William Leighton Leitch,Romanticism,landscape,101,19
11572.jpg,Henri Fantin-Latour,Realism,still life,97,34
62737.jpg,John James Audubon,Naturalism,illustration,63,17
2776.jpg,John Singer Sargent,Realism,portrait,97,27
47512.jpg,Ivan Aivazovsky,Romanticism,marina,101,21
75760.jpg,Aldemir Martins,Naïve Art (Primitivism),animal painting,64,3
25594.jpg,Tarsila do Amaral,Naïve Art (Primitivism),cityscape,64,10
78733.jpg,George Stefanescu-Ramnic ,Expressionism,nude painting (nu),30,24
70950.jpg,Jusepe de Ribera,Baroque,portrait,12,27
54041.jpg,Yves Klein,Nouveau Réalisme,abstract,80,0
39146.jpg,Paul Signac,Pointillism,landscape,87,19
22765.jpg,Louay Kayyali,Expressionism,genre painting,30,15
96859.jpg,Luca Giordano,Baroque,religious painting,12,30
58779.jpg,Odilon Redon,Symbolism,symbolic painting,110,35
76570.jpg,Georgia O'Keeffe,Precisionism,still life,93,34
10977.jpg,Gunther Forg,Color Field Painting,abstract,17,0
73005.jpg,Masaccio,Early Renaissance,religious painting,28,30
61128.jpg,J. E. H. MacDonald,Post-Impressionism,landscape,89,19
17161.jpg,Thomas Sully,Romanticism,self-portrait,101,31
44200.jpg,Vasily Polenov,Realism,landscape,97,19
19916.jpg,Lothar Charoux,Op Art,abstract,81,0
88765.jpg,Zdislav Beksinski,Surrealism,symbolic painting,109,35
57353.jpg,Albrecht Durer,Northern Renaissance,genre painting,79,15
10927.jpg,Paul Gauguin,Post-Impressionism,genre painting,89,15
49483.jpg,Edward Burne-Jones,Romanticism,religious painting,101,30
12674.jpg,Nicolas Poussin,Classicism,genre painting,15,15
90312.jpg,Alfred Wallis,Naïve Art (Primitivism),marina,64,21
77987.jpg,Charles Turner,Romanticism,portrait,101,27
19597.jpg,Ivan Shishkin,Realism,landscape,97,19
93827.jpg,James Tissot,Realism,portrait,97,27
5286.jpg,Moshe Kupferman,Abstract Expressionism,abstract,1,0
23757.jpg,Margareta Sterian,Expressionism,genre painting,30,15
6596.jpg,Ferdinand Georg Waldmüller,Biedermeier,genre painting,13,15
31133.jpg,Robert Spencer,Impressionism,marina,41,21
12844.jpg,Marcel Duchamp,Cubism,figurative,23,13
63717.jpg,Hilma af Klint,Abstract Art,abstract,0,0
85788.jpg,Giovanni Boldini,Impressionism,genre painting,41,15
54109.jpg,Honore Daumier,Realism,caricature,97,9
64944.jpg,Jean-Honore Fragonard,Rococo,portrait,99,27
18495.jpg,John Hoppner,Romanticism,portrait,101,27
92643.jpg,Giovanni Boldini,Impressionism,portrait,41,27
102688.jpg,Jacopo Pontormo,Mannerism (Late Renaissance),portrait,54,27
19752.jpg,Eyvind Earle,Magic Realism,landscape,53,19
38548.jpg,Rene Magritte,Surrealism,poster,109,28
19529.jpg,Jacob van Strij,Neoclassicism,landscape,73,19
68015.jpg,Chaim Soutine,Expressionism,portrait,30,27
91908.jpg,Ilya Repin,Realism,portrait,97,27
61258.jpg,Zdislav Beksinski,Surrealism,symbolic painting,109,35
3042.jpg,Jacek Malczewski,Art Nouveau (Modern),portrait,10,27
3303.jpg,Alighiero Boetti,Art Informel,abstract,9,0
84706.jpg,Stanley Spencer,Neo-Romanticism,self-portrait,71,31
71150.jpg,Jacob Jordaens,Baroque,sketch and study,12,33
99768.jpg,Emile Claus,Luminism,genre painting,51,15
21265.jpg,Jean Dupas,Art Deco,genre painting,8,15
88648.jpg,Raphael Kirchner,Art Nouveau (Modern),design,10,12
19819.jpg,Antoine Watteau,Rococo,genre painting,99,15
85243.jpg,Gene Davis,Color Field Painting,abstract,17,0
54976.jpg,Adriaen Brouwer,Baroque,genre painting,12,15
83335.jpg,Kurt Schwitters,Dada,abstract,26,0
33286.jpg,George Luks,Impressionism,portrait,41,27
11350.jpg,Alfred Sisley,Impressionism,cityscape,41,10
52067.jpg,Maurice Prendergast,Post-Impressionism,genre painting,89,15
63034.jpg,Jackson Pollock,Abstract Expressionism,figurative,1,13
12422.jpg,Martiros Saryan,Expressionism,landscape,30,19
35554.jpg,Michel Simonidy,Impressionism,landscape,41,19
29455.jpg,Johannes Vermeer,Baroque,self-portrait,12,31
95895.jpg,Julio Galan,Surrealism,symbolic painting,109,35
2564.jpg,Fernand Leduc,Color Field Painting,abstract,17,0
2287.jpg,Gustave Loiseau,Post-Impressionism,landscape,89,19
50170.jpg,Thomas Sully,Romanticism,portrait,101,27
9295.jpg,Edgar Degas,Impressionism,genre painting,41,15
8356.jpg,Henri Matisse,Expressionism,genre painting,30,15
66319.jpg,Hans Holbein the Younger,Northern Renaissance,portrait,79,27
81566.jpg,Marianne North,Naturalism,flower painting,63,14
94415.jpg,Iosif Iser,Expressionism,genre painting,30,15
92537.jpg,Ivan Bilibin,Art Nouveau (Modern),illustration,10,17
95711.jpg,Piero della Francesca,Early Renaissance,religious painting,28,30
72740.jpg,Sandro Botticelli,Early Renaissance,illustration,28,17
10540.jpg,Berthe Morisot,Impressionism,portrait,41,27
8858.jpg,Adam Baltatu,Impressionism,still life,41,34
5224.jpg,Guy Rose,Impressionism,landscape,41,19
87675.jpg,Rene Magritte,Surrealism,symbolic painting,109,35
67099.jpg,Vasily Polenov,Realism,landscape,97,19
41769.jpg,Janos Tornyai,Post-Impressionism,interior,89,18
68353.jpg,Kazimir Malevich,Realism,portrait,97,27
10069.jpg,Charles Turner,Romanticism,portrait,101,27
59924.jpg,Thomas Gainsborough,Rococo,portrait,99,27
31482.jpg,Georges Hugnet,Surrealism,figurative,109,13
20808.jpg,Mstislav Dobuzhinsky,Expressionism,cityscape,30,10
20884.jpg,Rene Magritte,Surrealism,symbolic painting,109,35
57798.jpg,Forrest Bess,Outsider art,abstract,85,0
44273.jpg,Martin Schongauer,Northern Renaissance,religious painting,79,30
4683.jpg,Bill Traylor,Art Brut,figurative,7,13
72770.jpg,Pavel Filonov,Analytical Realism,genre painting,6,15
64307.jpg,Wilhelm Leibl,Realism,portrait,97,27
38122.jpg,Franz Xaver Winterhalter,Neo-Rococo,portrait,70,27
66697.jpg,Cy Twombly,Neo-Expressionism,abstract,68,0
70657.jpg,Claude Monet,Impressionism,landscape,41,19
76513.jpg,Willi Baumeister,Abstract Art,abstract,0,0
61876.jpg,Gerard Terborch,Baroque,portrait,12,27
62479.jpg,Robert Nickle,Abstract Expressionism,abstract,1,0
48865.jpg,Gunther Forg,Abstract Expressionism,abstract,1,0
39683.jpg,Hasui Kawase,Shin-hanga,landscape,103,19
75852.jpg,David Johnson,Romanticism,landscape,101,19
81609.jpg,Hiroshige,Ukiyo-e,genre painting,121,15
99269.jpg,John Atkinson Grimshaw,Impressionism,cityscape,41,10
79940.jpg,Guido Reni,Baroque,religious painting,12,30
61660.jpg,Michel Simonidy,Impressionism,genre painting,41,15
30201.jpg,Mikhail Vrubel,Symbolism,illustration,110,17
28257.jpg,Paul Jacoulet,Ukiyo-e,genre painting,121,15
54189.jpg,Gustave Dore,Romanticism,illustration,101,17
98592.jpg,Nikolaos Gyzis,Symbolism,marina,110,21
90261.jpg,Charles M. Russell,Romanticism,genre painting,101,15
5358.jpg,Christina Robertson,Academicism,portrait,2,27
45672.jpg,Briton Riviere,Realism,genre painting,97,15
79254.jpg,Renato Guttuso,Social Realism,genre painting,104,15
71908.jpg,Henri Rousseau,Naïve Art (Primitivism),landscape,64,19
17928.jpg,Thomas Lawrence,Romanticism,sketch and study,101,33
95630.jpg,Pyotr Konchalovsky,Realism,cityscape,97,10
2170.jpg,Ernst Ludwig Kirchner,Expressionism,cityscape,30,10
57562.jpg,Edouard Cortes,Post-Impressionism,cityscape,89,10
41454.jpg,Benjamin West,Rococo,history painting,99,16
92528.jpg,Andy Warhol,Pop Art,portrait,88,27
14468.jpg,Camille Corot,Realism,landscape,97,19
77897.jpg,Zdislav Beksinski,Surrealism,symbolic painting,109,35
49067.jpg,Esaias van de Velde,Baroque,landscape,12,19
42803.jpg,Mary Cassatt,Impressionism,genre painting,41,15
18785.jpg,Arturo Souto,Expressionism,genre painting,30,15
25834.jpg,Vasily Vereshchagin,Realism,genre painting,97,15
63883.jpg,Luca Giordano,Baroque,allegorical painting,12,2
38007.jpg,Milton Resnick,Abstract Expressionism,abstract,1,0
61991.jpg,Francisco Goya,Romanticism,portrait,101,27
98058.jpg,Paul Jacoulet,Ukiyo-e,genre painting,121,15
16832.jpg,Camille Pissarro,Impressionism,landscape,41,19
97720.jpg,Henri-Edmond Cross,Pointillism,marina,87,21
84778.jpg,Roger Bissière,Post-Impressionism,nude painting (nu),89,24
23241.jpg,Louis Janmot,Symbolism,illustration,110,17
14949.jpg,Giovanni Battista Tiepolo,Rococo,religious painting,99,30
44367.jpg,Martiros Saryan,Expressionism,sketch and study,30,33
82254.jpg,Raphael Delorme,Art Deco,allegorical painting,8,2
60488.jpg,Joseph Wright,Rococo,portrait,99,27
22968.jpg,Karoly Ferenczy,Impressionism,religious painting,41,30
571.jpg,Conroy Maddox,Surrealism,landscape,109,19
63068.jpg,Pablo Picasso,Surrealism,portrait,109,27
99932.jpg,Carlo Crivelli,Early Renaissance,religious painting,28,30
23904.jpg,Paul Gauguin,Post-Impressionism,genre painting,89,15
31828.jpg,Paul Delaroche,Academicism,history painting,2,16
39522.jpg,Maxfield Parrish,Symbolism,illustration,110,17
60536.jpg,Ahmed Karahisari,Ottoman Period,calligraphy,84,7
95908.jpg,Hieronymus Bosch,Northern Renaissance,sketch and study,79,33
24673.jpg,Nakahara Nantenbo,Zen,calligraphy,124,7
9744.jpg,Eva Gonzales,Impressionism,genre painting,41,15
6102.jpg,Albert Dubois-Pillet,Pointillism,cityscape,87,10
26442.jpg,Limbourg brothers,International Gothic,illustration,44,17
5280.jpg,Albert Bierstadt,Luminism,landscape,51,19
80691.jpg,Fra Angelico,Early Renaissance,religious painting,28,30
93743.jpg,Bernardo Bellotto,Rococo,cityscape,99,10
53898.jpg,Honore Daumier,Impressionism,literary painting,41,20
44039.jpg,Vasily Perov,Realism,genre painting,97,15
41357.jpg,Maurice Utrillo,Post-Impressionism,cityscape,89,10
37703.jpg,Fernand Leger,Cubism,still life,23,34
50760.jpg,Horace Vernet,Romanticism,religious painting,101,30
30496.jpg,Zinaida Serebriakova,Expressionism,portrait,30,27
28146.jpg,Utagawa Kuniyoshi,Ukiyo-e,landscape,121,19
32371.jpg,Thomas Jones Barker,Romanticism,portrait,101,27
52427.jpg,William Hogarth,Rococo,religious painting,99,30
33593.jpg,John Hoppner,Romanticism,portrait,101,27
84273.jpg,Claude Monet,Impressionism,landscape,41,19
87847.jpg,Tintoretto,Mannerism (Late Renaissance),religious painting,54,30
66038.jpg,Nikolay Bogdanov-Belsky,Realism,portrait,97,27
54680.jpg,John Henry Twachtman,Impressionism,landscape,41,19
71736.jpg,Yosa Buson,Ink and wash painting,animal painting,43,3
81014.jpg,Janos Mattis-Teutsch,Constructivism,figurative,20,13
51058.jpg,Federico Zandomeneghi,Impressionism,nude painting (nu),41,24
34178.jpg,Nikolaos Gyzis,Academicism,portrait,2,27
102609.jpg,Sergey Solomko,Art Nouveau (Modern),design,10,12
79654.jpg,Vincent van Gogh,Post-Impressionism,cityscape,89,10
72087.jpg,Johannes Itten,Abstract Art,abstract,0,0
89049.jpg,David Burliuk,Post-Impressionism,portrait,89,27
76493.jpg,William H. Johnson,Expressionism,self-portrait,30,31
49757.jpg,Claude Monet,Impressionism,landscape,41,19
13465.jpg,Juan Gris,Synthetic Cubism,still life,112,34
75698.jpg,William-Adolphe Bouguereau,Neoclassicism,portrait,73,27
1060.jpg,Boris Grigoriev,Expressionism,portrait,30,27
57747.jpg,Alekos Kontopoulos ,Expressionism,self-portrait,30,31
74742.jpg,Enrico Baj,Art Informel,abstract,9,0
6795.jpg,Henri Fantin-Latour,Realism,flower painting,97,14
39252.jpg,Christoffer Wilhelm Eckersberg,Neoclassicism,nude painting (nu),73,24
10541.jpg,Boris Kustodiev,Realism,landscape,97,19
87009.jpg,Gentile da Fabriano,International Gothic,religious painting,44,30
31113.jpg,Gustave Caillebotte,Impressionism,cityscape,41,10
35656.jpg,Henri Fantin-Latour,Realism,portrait,97,27
37816.jpg,Paul Delaroche,Academicism,genre painting,2,15
35797.jpg,Maria Primachenko,Naïve Art (Primitivism),flower painting,64,14
96552.jpg,George Stefanescu-Ramnic ,Abstract Expressionism,allegorical painting,1,2
12107.jpg,Adriaen van Ostade,Baroque,genre painting,12,15
46719.jpg,Berthe Morisot,Impressionism,genre painting,41,15
18978.jpg,Alfred Wallis,Naïve Art (Primitivism),marina,64,21
47533.jpg,Albert Bierstadt,Luminism,landscape,51,19
18699.jpg,Pietro Perugino,Early Renaissance,religious painting,28,30
82415.jpg,Gustav Klimt,Art Nouveau (Modern),portrait,10,27
102605.jpg,Martiros Saryan,Expressionism,portrait,30,27
38852.jpg,James Tissot,Realism,portrait,97,27
12977.jpg,Fyodor Alekseyev,Neoclassicism,veduta,73,38
30022.jpg,Henri Fantin-Latour,Realism,still life,97,34
59337.jpg,Childe Hassam,Impressionism,landscape,41,19
21210.jpg,Giorgio de Chirico,Metaphysical art,cityscape,56,10
50487.jpg,Ivan Shishkin,Realism,sketch and study,97,33
60991.jpg,Nicholas Roerich,Symbolism,religious painting,110,30
44953.jpg,Odilon Redon,Symbolism,genre painting,110,15
97540.jpg,Juan Gris,Synthetic Cubism,still life,112,34
59162.jpg,Tintoretto,Mannerism (Late Renaissance),battle painting,54,4
93621.jpg,Vasily Polenov,Realism,landscape,97,19
32863.jpg,Thomas Girtin,Romanticism,cityscape,101,10
67977.jpg,Herrad of Landsberg,Romanesque,miniature,100,22
2103.jpg,Othon Friesz,Fauvism,landscape,32,19
15969.jpg,Sophie Taeuber-Arp,Constructivism,sketch and study,20,33
46938.jpg,Marc Chagall,Surrealism,history painting,109,16
88181.jpg,Roy Lichtenstein,Pop Art,interior,88,18
61066.jpg,Giotto,Proto Renaissance,religious painting,95,30
29234.jpg,Barnett Newman,Color Field Painting,abstract,17,0
45546.jpg,Augustus John,Post-Impressionism,nude painting (nu),89,24
66917.jpg,Adriaen van Ostade,Baroque,genre painting,12,15
70467.jpg,Antonietta Raphael,Expressionism,genre painting,30,15
2196.jpg,Hans Hinterreiter,Op Art,tessellation,81,36
86478.jpg,Ilya Mashkov,Post-Impressionism,still life,89,34
46069.jpg,Mikalojus Ciurlionis,Symbolism,landscape,110,19
36584.jpg,Walter Sickert,Post-Impressionism,portrait,89,27
94092.jpg,Richard Gerstl,Pointillism,portrait,87,27
50768.jpg,Adriaen van Ostade,Baroque,genre painting,12,15
102123.jpg,Katsushika Hokusai,Ukiyo-e,bird-and-flower painting,121,6
79301.jpg,Jean Auguste Dominique Ingres,Neoclassicism,portrait,73,27
45920.jpg,Thomas Eakins,Realism,portrait,97,27
100066.jpg,Otto Dix,Expressionism,cityscape,30,10
79158.jpg,Henri Martin,Impressionism,cityscape,41,10
73930.jpg,Peter Paul Rubens,Baroque,mythological painting,12,23
13539.jpg,Ivan Aivazovsky,Romanticism,marina,101,21
56200.jpg,John William Godward,Neoclassicism,genre painting,73,15
64481.jpg,Salvador Dali,Surrealism,symbolic painting,109,35
36295.jpg,Morris Louis,Color Field Painting,abstract,17,0
24864.jpg,Ding Yanyong,Ink and wash painting,bird-and-flower painting,43,6
68481.jpg,Edouard Cortes,Post-Impressionism,cityscape,89,10
65685.jpg,Edgar Degas,Impressionism,nude painting (nu),41,24
14068.jpg,Lucia Demetriade Balacescu,Post-Impressionism,cityscape,89,10
29811.jpg,Jacob Jordaens,Baroque,mythological painting,12,23
41189.jpg,Vasily Vereshchagin,Realism,genre painting,97,15
67071.jpg,Alfred Stevens,Impressionism,genre painting,41,15
20682.jpg,Antonio Corpora,Tachisme,abstract,115,0
33120.jpg,Marc Chagall,Expressionism,portrait,30,27
5793.jpg,Boris Kustodiev,Art Nouveau (Modern),design,10,12
85384.jpg,Gustave Loiseau,Post-Impressionism,landscape,89,19
25357.jpg,Ivan Bilibin,Art Nouveau (Modern),poster,10,28
57834.jpg,Maurice Prendergast,Impressionism,genre painting,41,15
31265.jpg,Warren Rohrer,Abstract Expressionism,figurative,1,13
21700.jpg,Lovis Corinth,Expressionism,portrait,30,27
42330.jpg,Marcel Duchamp,Expressionism,nude painting (nu),30,24
40350.jpg,Childe Hassam,Impressionism,cityscape,41,10
2234.jpg,Odilon Redon,Symbolism,sketch and study,110,33
46276.jpg,Jacopo Pontormo,Mannerism (Late Renaissance),portrait,54,27
33802.jpg,Kenzo Okada,Abstract Expressionism,abstract,1,0
5906.jpg,Willi Baumeister,Abstract Art,abstract,0,0
86414.jpg,Jacoba van Heemskerck,Expressionism,landscape,30,19
64525.jpg,Nikola Tanev,Post-Impressionism,cityscape,89,10
101421.jpg,Frida Kahlo,Naïve Art (Primitivism),self-portrait,64,31
47283.jpg,Rene Magritte,Surrealism,symbolic painting,109,35
98941.jpg,John James Audubon,Naturalism,illustration,63,17
44515.jpg,Claude Lorrain,Classicism,cityscape,15,10
